carrier_id,parent_carrier_id,location_id,scenario
C000613,C00061,0000200002,2x2_slot_inorder_place_cluster
C000620,C00062,0000200102,2x2_slot_inorder_place_cluster
C000621,C00062,0000200102,2x2_slot_inorder_place_cluster
C000622,C00062,0000200102,2x2_slot_inorder_place_cluster
C000623,C00062,0000200102,2x2_slot_inorder_place_cluster
C000630,C00063,0000200202,2x2_slot_inorder_place_cluster
C000631,C00063,0000200202,2x2_slot_inorder_place_cluster
C000632,C00063,0000200202,2x2_slot_inorder_place_cluster
C000633,C00063,0000200202,2x2_slot_inorder_place_cluster
C000640,C00064,0000200302,2x2_slot_inorder_place_cluster
C000641,C00064,0000200302,2x2_slot_inorder_place_cluster
C000642,C00064,0000200302,2x2_slot_inorder_place_cluster
C000643,C00064,0000200302,2x2_slot_inorder_place_cluster
C000650,C00065,0000200402,2x2_slot_inorder_place_cluster
C000651,C00065,0000200402,2x2_slot_inorder_place_cluster
C000652,C00065,0000200402,2x2_slot_inorder_place_cluster
C000653,C00065,0000200402,2x2_slot_inorder_place_cluster
C000660,C00066,0000200502,2x2_slot_inorder_place_cluster
C000661,C00066,0000200502,2x2_slot_inorder_place_cluster
C000662,C00066,0000200502,2x2_slot_inorder_place_cluster
C000663,C00066,0000200502,2x2_slot_inorder_place_cluster
C000670,C00067,0000200602,2x2_slot_inorder_place_cluster
C000671,C00067,0000200602,2x2_slot_inorder_place_cluster
C000672,C00067,0000200602,2x2_slot_inorder_place_cluster
C000673,C00067,0000200602,2x2_slot_inorder_place_cluster
C000680,C00068,0000200702,2x2_slot_inorder_place_cluster
C000681,C00068,0000200702,2x2_slot_inorder_place_cluster
C000682,C00068,0000200702,2x2_slot_inorder_place_cluster
C000683,C00068,0000200702,2x2_slot_inorder_place_cluster
C000690,C00069,0000200802,2x2_slot_inorder_place_cluster
C000691,C00069,0000200802,2x2_slot_inorder_place_cluster
C000692,C00069,0000200802,2x2_slot_inorder_place_cluster
C000693,C00069,0000200802,2x2_slot_inorder_place_cluster
C000700,C00070,0000200902,2x2_slot_inorder_place_cluster
C000701,C00070,0000200902,2x2_slot_inorder_place_cluster
C000702,C00070,0000200902,2x2_slot_inorder_place_cluster
C000703,C00070,0000200902,2x2_slot_inorder_place_cluster
C000710,C00071,0000201002,2x2_slot_inorder_place_cluster
C000711,C00071,0000201002,2x2_slot_inorder_place_cluster
C000712,C00071,0000201002,2x2_slot_inorder_place_cluster
C000713,C00071,0000201002,2x2_slot_inorder_place_cluster
C000720,C00072,0000100002,2x2_slot_inorder_place_cluster
C000721,C00072,0000100002,2x2_slot_inorder_place_cluster
C000722,C00072,0000100002,2x2_slot_inorder_place_cluster
C000723,C00072,0000100002,2x2_slot_inorder_place_cluster
C000730,C00073,0000100102,2x2_slot_inorder_place_cluster
C000731,C00073,0000100102,2x2_slot_inorder_place_cluster
C000732,C00073,0000100102,2x2_slot_inorder_place_cluster
C000733,C00073,0000100102,2x2_slot_inorder_place_cluster
C000740,C00074,0000100202,2x2_slot_inorder_place_cluster
C000741,C00074,0000100202,2x2_slot_inorder_place_cluster
C000742,C00074,0000100202,2x2_slot_inorder_place_cluster
C000743,C00074,0000100202,2x2_slot_inorder_place_cluster
C000750,C00075,0000100302,2x2_slot_inorder_place_cluster
C000751,C00075,0000100302,2x2_slot_inorder_place_cluster
C000752,C00075,0000100302,2x2_slot_inorder_place_cluster
C000753,C00075,0000100302,2x2_slot_inorder_place_cluster
C000760,C00076,0000100402,2x2_slot_inorder_place_cluster
C000761,C00076,0000100402,2x2_slot_inorder_place_cluster
C000762,C00076,0000100402,2x2_slot_inorder_place_cluster
C000763,C00076,0000100402,2x2_slot_inorder_place_cluster
C000770,C00077,0000100502,2x2_slot_inorder_place_cluster
C000771,C00077,0000100502,2x2_slot_inorder_place_cluster
C000772,C00077,0000100502,2x2_slot_inorder_place_cluster
C000773,C00077,0000100502,2x2_slot_inorder_place_cluster
C000780,C00078,0000100602,2x2_slot_inorder_place_cluster
C000781,C00078,0000100602,2x2_slot_inorder_place_cluster
C000782,C00078,0000100602,2x2_slot_inorder_place_cluster
C000783,C00078,0000100602,2x2_slot_inorder_place_cluster
C000790,C00079,0000100702,2x2_slot_inorder_place_cluster
C000791,C00079,0000100702,2x2_slot_inorder_place_cluster
C000792,C00079,0000100702,2x2_slot_inorder_place_cluster
C000793,C00079,0000100702,2x2_slot_inorder_place_cluster
C000430,C00043,0000000907,2x2_slot_random_place_random
C000431,C00043,0000000907,2x2_slot_random_place_random
C000432,C00043,0000000907,2x2_slot_random_place_random
C000433,C00043,0000000907,2x2_slot_random_place_random
C003430,C00343,0000000707,2x2_slot_random_place_random
C003431,C00343,0000000707,2x2_slot_random_place_random
C003432,C00343,0000000707,2x2_slot_random_place_random
C003433,C00343,0000000707,2x2_slot_random_place_random
C002400,C00240,0000301007,2x2_slot_random_place_random
C002401,C00240,0000301007,2x2_slot_random_place_random
C002402,C00240,0000301007,2x2_slot_random_place_random
C002403,C00240,0000301007,2x2_slot_random_place_random
C002490,C00249,0000500607,2x2_slot_random_place_random
C002491,C00249,0000500607,2x2_slot_random_place_random
C002492,C00249,0000500607,2x2_slot_random_place_random
C002493,C00249,0000500607,2x2_slot_random_place_random
C002710,C00271,0000400007,2x2_slot_random_place_random
C002711,C00271,0000400007,2x2_slot_random_place_random
C002712,C00271,0000400007,2x2_slot_random_place_random
C002713,C00271,0000400007,2x2_slot_random_place_random
C002310,C00231,0000101007,2x2_slot_random_place_random
C002311,C00231,0000101007,2x2_slot_random_place_random
C002312,C00231,0000101007,2x2_slot_random_place_random
C002313,C00231,0000101007,2x2_slot_random_place_random
C001670,C00167,0000200207,2x2_slot_random_place_random
C001671,C00167,0000200207,2x2_slot_random_place_random
C001672,C00167,0000200207,2x2_slot_random_place_random
C001673,C00167,0000200207,2x2_slot_random_place_random
C003170,C00317,0000500507,2x2_slot_random_place_random
C003171,C00317,0000500507,2x2_slot_random_place_random
C003172,C00317,0000500507,2x2_slot_random_place_random
C003173,C00317,0000500507,2x2_slot_random_place_random
C001570,C00157,0000500007,2x2_slot_random_place_random
C001571,C00157,0000500007,2x2_slot_random_place_random
C001572,C00157,0000500007,2x2_slot_random_place_random
C001573,C00157,0000500007,2x2_slot_random_place_random
C000340,C00034,0000200907,2x2_slot_random_place_random
C000341,C00034,0000200907,2x2_slot_random_place_random
C000342,C00034,0000200907,2x2_slot_random_place_random
C000343,C00034,0000200907,2x2_slot_random_place_random
C002680,C00268,0000400507,2x2_slot_random_place_random
C002681,C00268,0000400507,2x2_slot_random_place_random
C002682,C00268,0000400507,2x2_slot_random_place_random
C002683,C00268,0000400507,2x2_slot_random_place_random
C001220,C00122,0000200007,2x2_slot_random_place_random
C001221,C00122,0000200007,2x2_slot_random_place_random
C001222,C00122,0000200007,2x2_slot_random_place_random
C001223,C00122,0000200007,2x2_slot_random_place_random
C002420,C00242,0000400907,2x2_slot_random_place_random
C002421,C00242,0000400907,2x2_slot_random_place_random
C002422,C00242,0000400907,2x2_slot_random_place_random
C002423,C00242,0000400907,2x2_slot_random_place_random
C000530,C00053,0000000107,2x2_slot_random_place_random
C000531,C00053,0000000107,2x2_slot_random_place_random
C000532,C00053,0000000107,2x2_slot_random_place_random
C000533,C00053,0000000107,2x2_slot_random_place_random
C000990,C00099,0000101006,2x2_slot_random_place_random
C000991,C00099,0000101006,2x2_slot_random_place_random
C000992,C00099,0000101006,2x2_slot_random_place_random
C000993,C00099,0000101006,2x2_slot_random_place_random
C003600,C00360,0000500107,2x2_slot_random_place_random
C003601,C00360,0000500107,2x2_slot_random_place_random
C003602,C00360,0000500107,2x2_slot_random_place_random
C003603,C00360,0000500107,2x2_slot_random_place_random
C000550,C00055,0000400307,2x2_slot_random_place_random
C000551,C00055,0000400307,2x2_slot_random_place_random
C000552,C00055,0000400307,2x2_slot_random_place_random
C000553,C00055,0000400307,2x2_slot_random_place_random
C003050,C00305,0000500907,2x2_slot_random_place_random
C003051,C00305,0000500907,2x2_slot_random_place_random
C003052,C00305,0000500907,2x2_slot_random_place_random
C003053,C00305,0000500907,2x2_slot_random_place_random
C003280,C00328,0000400807,2x2_slot_random_place_random
C003281,C00328,0000400807,2x2_slot_random_place_random
C003282,C00328,0000400807,2x2_slot_random_place_random
C003283,C00328,0000400807,2x2_slot_random_place_random
C000680,C00068,0000500407,2x2_slot_random_place_random
C000681,C00068,0000500407,2x2_slot_random_place_random
C000682,C00068,0000500407,2x2_slot_random_place_random
C000683,C00068,0000500407,2x2_slot_random_place_random
C001640,C00164,0000100307,2x2_slot_random_place_random
C001641,C00164,0000100307,2x2_slot_random_place_random
C001642,C00164,0000100307,2x2_slot_random_place_random
C001643,C00164,0000100307,2x2_slot_random_place_random
C002700,C00270,0000400707,2x2_slot_random_place_random
C002701,C00270,0000400707,2x2_slot_random_place_random
C002702,C00270,0000400707,2x2_slot_random_place_random
C002703,C00270,0000400707,2x2_slot_random_place_random
C002210,C00221,0000000007,2x2_slot_random_place_random
C002211,C00221,0000000007,2x2_slot_random_place_random
C002212,C00221,0000000007,2x2_slot_random_place_random
C002213,C00221,0000000007,2x2_slot_random_place_random
C001490,C00149,0000400506,2x2_slot_random_place_random
C001491,C00149,0000400506,2x2_slot_random_place_random
C001492,C00149,0000400506,2x2_slot_random_place_random
C001493,C00149,0000400506,2x2_slot_random_place_random
C000910,C00091,0000500506,2x2_slot_random_place_random
C000911,C00091,0000500506,2x2_slot_random_place_random
C000912,C00091,0000500506,2x2_slot_random_place_random
C000913,C00091,0000500506,2x2_slot_random_place_random
C001430,C00143,0000200607,2x2_slot_random_place_random
C001431,C00143,0000200607,2x2_slot_random_place_random
C001432,C00143,0000200607,2x2_slot_random_place_random
C001433,C00143,0000200607,2x2_slot_random_place_random
C000750,C00075,0000100207,2x2_slot_random_place_random
C000751,C00075,0000100207,2x2_slot_random_place_random
C000752,C00075,0000100207,2x2_slot_random_place_random
C000753,C00075,0000100207,2x2_slot_random_place_random
C003620,C00362,0000500505,2x2_slot_random_place_random
C003621,C00362,0000500505,2x2_slot_random_place_random
C003622,C00362,0000500505,2x2_slot_random_place_random
C003623,C00362,0000500505,2x2_slot_random_place_random
C002030,C00203,0000100107,2x2_slot_random_place_random
C002031,C00203,0000100107,2x2_slot_random_place_random
C002032,C00203,0000100107,2x2_slot_random_place_random
C002033,C00203,0000100107,2x2_slot_random_place_random
C001880,C00188,0000300407,2x2_slot_random_place_random
C001881,C00188,0000300407,2x2_slot_random_place_random
C001882,C00188,0000300407,2x2_slot_random_place_random
C001883,C00188,0000300407,2x2_slot_random_place_random
C002460,C00246,0000300907,2x2_slot_random_place_random
C002461,C00246,0000300907,2x2_slot_random_place_random
C002462,C00246,0000300907,2x2_slot_random_place_random
C002463,C00246,0000300907,2x2_slot_random_place_random
C001270,C00127,0000400207,2x2_slot_random_place_random
C001271,C00127,0000400207,2x2_slot_random_place_random
C001272,C00127,0000400207,2x2_slot_random_place_random
C001273,C00127,0000400207,2x2_slot_random_place_random
C003420,C00342,0000100106,2x2_slot_random_place_random
C003421,C00342,0000100106,2x2_slot_random_place_random
C003422,C00342,0000100106,2x2_slot_random_place_random
C003423,C00342,0000100106,2x2_slot_random_place_random
C000770,C00077,0000100807,2x2_slot_random_place_random
C000771,C00077,0000100807,2x2_slot_random_place_random
C000772,C00077,0000100807,2x2_slot_random_place_random
C000773,C00077,0000100807,2x2_slot_random_place_random
C001780,C00178,0000400806,2x2_slot_random_place_random
C001781,C00178,0000400806,2x2_slot_random_place_random
C001782,C00178,0000400806,2x2_slot_random_place_random
C001783,C00178,0000400806,2x2_slot_random_place_random
C000970,C00097,0000300807,2x2_slot_random_place_random
C000971,C00097,0000300807,2x2_slot_random_place_random
C000972,C00097,0000300807,2x2_slot_random_place_random
C000973,C00097,0000300807,2x2_slot_random_place_random
C002230,C00223,0000400906,2x2_slot_random_place_random
C002231,C00223,0000400906,2x2_slot_random_place_random
C002232,C00223,0000400906,2x2_slot_random_place_random
C002233,C00223,0000400906,2x2_slot_random_place_random
C003820,C00382,0000300007,2x2_slot_random_place_random
C003821,C00382,0000300007,2x2_slot_random_place_random
C003822,C00382,0000300007,2x2_slot_random_place_random
C003823,C00382,0000300007,2x2_slot_random_place_random
C000290,C00029,0000100806,2x2_slot_random_place_random
C000291,C00029,0000100806,2x2_slot_random_place_random
C000292,C00029,0000100806,2x2_slot_random_place_random
C000293,C00029,0000100806,2x2_slot_random_place_random
C003120,C00312,0000500307,2x2_slot_random_place_random
C003121,C00312,0000500307,2x2_slot_random_place_random
C003122,C00312,0000500307,2x2_slot_random_place_random
C003123,C00312,0000500307,2x2_slot_random_place_random
C000660,C00066,0000300006,2x2_slot_random_place_random
C000661,C00066,0000300006,2x2_slot_random_place_random
C000662,C00066,0000300006,2x2_slot_random_place_random
C000663,C00066,0000300006,2x2_slot_random_place_random
C002980,C00298,0000200906,2x2_slot_random_place_random
C002981,C00298,0000200906,2x2_slot_random_place_random
C002982,C00298,0000200906,2x2_slot_random_place_random
C002983,C00298,0000200906,2x2_slot_random_place_random
C003500,C00350,0000100805,2x2_slot_random_place_random
C003501,C00350,0000100805,2x2_slot_random_place_random
C003502,C00350,0000100805,2x2_slot_random_place_random
C003503,C00350,0000100805,2x2_slot_random_place_random
C002760,C00276,0000300906,2x2_slot_random_place_random
C002761,C00276,0000300906,2x2_slot_random_place_random
C002762,C00276,0000300906,2x2_slot_random_place_random
C002763,C00276,0000300906,2x2_slot_random_place_random
C003310,C00331,0000200107,2x2_slot_random_place_random
C003311,C00331,0000200107,2x2_slot_random_place_random
C003312,C00331,0000200107,2x2_slot_random_place_random
C003313,C00331,0000200107,2x2_slot_random_place_random
C001730,C00173,0000400905,2x2_slot_random_place_random
C001731,C00173,0000400905,2x2_slot_random_place_random
C001732,C00173,0000400905,2x2_slot_random_place_random
C001733,C00173,0000400905,2x2_slot_random_place_random
C001390,C00139,0000400206,2x2_slot_random_place_random
C001391,C00139,0000400206,2x2_slot_random_place_random
C001392,C00139,0000400206,2x2_slot_random_place_random
C001393,C00139,0000400206,2x2_slot_random_place_random
C001770,C00177,0000100407,2x2_slot_random_place_random
C001771,C00177,0000100407,2x2_slot_random_place_random
C001772,C00177,0000100407,2x2_slot_random_place_random
C001773,C00177,0000100407,2x2_slot_random_place_random
C000720,C00072,0000500406,2x2_slot_random_place_random
C000721,C00072,0000500406,2x2_slot_random_place_random
C000722,C00072,0000500406,2x2_slot_random_place_random
C000723,C00072,0000500406,2x2_slot_random_place_random
C002510,C00251,0000000507,2x2_slot_random_place_random
C002511,C00251,0000000507,2x2_slot_random_place_random
C002512,C00251,0000000507,2x2_slot_random_place_random
C002513,C00251,0000000507,2x2_slot_random_place_random
C000880,C00088,0000300607,2x2_slot_random_place_random
C000881,C00088,0000300607,2x2_slot_random_place_random
C000882,C00088,0000300607,2x2_slot_random_place_random
C000883,C00088,0000300607,2x2_slot_random_place_random
C000940,C00094,0000300307,2x2_slot_random_place_random
C000941,C00094,0000300307,2x2_slot_random_place_random
C000942,C00094,0000300307,2x2_slot_random_place_random
C000943,C00094,0000300307,2x2_slot_random_place_random
C003630,C00363,0000000307,2x2_slot_random_place_random
C003631,C00363,0000000307,2x2_slot_random_place_random
C003632,C00363,0000000307,2x2_slot_random_place_random
C003633,C00363,0000000307,2x2_slot_random_place_random
C000260,C00026,0000100007,2x2_slot_random_place_random
C000261,C00026,0000100007,2x2_slot_random_place_random
C000262,C00026,0000100007,2x2_slot_random_place_random
C000263,C00026,0000100007,2x2_slot_random_place_random
C001750,C00175,0000200606,2x2_slot_random_place_random
C001751,C00175,0000200606,2x2_slot_random_place_random
C001752,C00175,0000200606,2x2_slot_random_place_random
C001753,C00175,0000200606,2x2_slot_random_place_random
C002890,C00289,0000300707,2x2_slot_random_place_random
C002891,C00289,0000300707,2x2_slot_random_place_random
C002892,C00289,0000300707,2x2_slot_random_place_random
C002893,C00289,0000300707,2x2_slot_random_place_random
C000020,C00002,0000300606,2x2_slot_random_place_random
C000021,C00002,0000300606,2x2_slot_random_place_random
C000022,C00002,0000300606,2x2_slot_random_place_random
C000023,C00002,0000300606,2x2_slot_random_place_random
C000380,C00038,0000500306,2x2_slot_random_place_random
C000381,C00038,0000500306,2x2_slot_random_place_random
C000382,C00038,0000500306,2x2_slot_random_place_random
C000383,C00038,0000500306,2x2_slot_random_place_random
C000850,C00085,0000300207,2x2_slot_random_place_random
C000851,C00085,0000300207,2x2_slot_random_place_random
C000852,C00085,0000300207,2x2_slot_random_place_random
C000853,C00085,0000300207,2x2_slot_random_place_random
C001330,C00133,0000100707,2x2_slot_random_place_random
C001331,C00133,0000100707,2x2_slot_random_place_random
C001332,C00133,0000100707,2x2_slot_random_place_random
C001333,C00133,0000100707,2x2_slot_random_place_random
C000930,C00093,0000200905,2x2_slot_random_place_random
C000931,C00093,0000200905,2x2_slot_random_place_random
C000932,C00093,0000200905,2x2_slot_random_place_random
C000933,C00093,0000200905,2x2_slot_random_place_random
C001200,C00120,0000200206,2x2_slot_random_place_random
C001201,C00120,0000200206,2x2_slot_random_place_random
C001202,C00120,0000200206,2x2_slot_random_place_random
C001203,C00120,0000200206,2x2_slot_random_place_random
C001590,C00159,0000500807,2x2_slot_random_place_random
C001591,C00159,0000500807,2x2_slot_random_place_random
C001592,C00159,0000500807,2x2_slot_random_place_random
C001593,C00159,0000500807,2x2_slot_random_place_random
C002970,C00297,0000200205,2x2_slot_random_place_random
C002971,C00297,0000200205,2x2_slot_random_place_random
C002972,C00297,0000200205,2x2_slot_random_place_random
C002973,C00297,0000200205,2x2_slot_random_place_random
C003700,C00370,0000100006,2x2_slot_random_place_random
C003701,C00370,0000100006,2x2_slot_random_place_random
C003702,C00370,0000100006,2x2_slot_random_place_random
C003703,C00370,0000100006,2x2_slot_random_place_random
C001230,C00123,0000001007,2x2_slot_random_place_random
C001231,C00123,0000001007,2x2_slot_random_place_random
C001232,C00123,0000001007,2x2_slot_random_place_random
C001233,C00123,0000001007,2x2_slot_random_place_random
C002880,C00288,0000100706,2x2_slot_random_place_random
C002881,C00288,0000100706,2x2_slot_random_place_random
C002882,C00288,0000100706,2x2_slot_random_place_random
C002883,C00288,0000100706,2x2_slot_random_place_random
C002380,C00238,0000200904,2x2_slot_random_place_random
C002381,C00238,0000200904,2x2_slot_random_place_random
C002382,C00238,0000200904,2x2_slot_random_place_random
C002383,C00238,0000200904,2x2_slot_random_place_random
C003290,C00329,0000500305,2x2_slot_random_place_random
C003291,C00329,0000500305,2x2_slot_random_place_random
C003292,C00329,0000500305,2x2_slot_random_place_random
C003293,C00329,0000500305,2x2_slot_random_place_random
C000100,C00010,0000400306,2x2_slot_random_place_random
C000101,C00010,0000400306,2x2_slot_random_place_random
C000102,C00010,0000400306,2x2_slot_random_place_random
C000103,C00010,0000400306,2x2_slot_random_place_random
C000650,C00065,0000200006,2x2_slot_random_place_random
C000651,C00065,0000200006,2x2_slot_random_place_random
C000652,C00065,0000200006,2x2_slot_random_place_random
C000653,C00065,0000200006,2x2_slot_random_place_random
C002180,C00218,0000300005,2x2_slot_random_place_random
C002181,C00218,0000300005,2x2_slot_random_place_random
C002182,C00218,0000300005,2x2_slot_random_place_random
C002183,C00218,0000300005,2x2_slot_random_place_random
C002130,C00213,0000200005,2x2_slot_random_place_random
C002131,C00213,0000200005,2x2_slot_random_place_random
C002132,C00213,0000200005,2x2_slot_random_place_random
C002133,C00213,0000200005,2x2_slot_random_place_random
C001980,C00198,0000500405,2x2_slot_random_place_random
C001981,C00198,0000500405,2x2_slot_random_place_random
C001982,C00198,0000500405,2x2_slot_random_place_random
C001983,C00198,0000500405,2x2_slot_random_place_random
C000640,C00064,0000400205,2x2_slot_random_place_random
C000641,C00064,0000400205,2x2_slot_random_place_random
C000642,C00064,0000400205,2x2_slot_random_place_random
C000643,C00064,0000400205,2x2_slot_random_place_random
C002000,C00200,0000000006,2x2_slot_random_place_random
C002001,C00200,0000000006,2x2_slot_random_place_random
C002002,C00200,0000000006,2x2_slot_random_place_random
C002003,C00200,0000000006,2x2_slot_random_place_random
C002250,C00225,0000100005,2x2_slot_random_place_random
C002251,C00225,0000100005,2x2_slot_random_place_random
C002252,C00225,0000100005,2x2_slot_random_place_random
C002253,C00225,0000100005,2x2_slot_random_place_random
C001300,C00130,0000200707,2x2_slot_random_place_random
C001301,C00130,0000200707,2x2_slot_random_place_random
C001302,C00130,0000200707,2x2_slot_random_place_random
C001303,C00130,0000200707,2x2_slot_random_place_random
C002570,C00257,0000000005,2x2_slot_random_place_random
C002571,C00257,0000000005,2x2_slot_random_place_random
C002572,C00257,0000000005,2x2_slot_random_place_random
C002573,C00257,0000000005,2x2_slot_random_place_random
C003260,C00326,0000001006,2x2_slot_random_place_random
C003261,C00326,0000001006,2x2_slot_random_place_random
C003262,C00326,0000001006,2x2_slot_random_place_random
C003263,C00326,0000001006,2x2_slot_random_place_random
C001130,C00113,0000400305,2x2_slot_random_place_random
C001131,C00113,0000400305,2x2_slot_random_place_random
C001132,C00113,0000400305,2x2_slot_random_place_random
C001133,C00113,0000400305,2x2_slot_random_place_random
C003470,C00347,0000100507,2x2_slot_random_place_random
C003471,C00347,0000100507,2x2_slot_random_place_random
C003472,C00347,0000100507,2x2_slot_random_place_random
C003473,C00347,0000100507,2x2_slot_random_place_random
C000740,C00074,0000300206,2x2_slot_random_place_random
C000741,C00074,0000300206,2x2_slot_random_place_random
C000742,C00074,0000300206,2x2_slot_random_place_random
C000743,C00074,0000300206,2x2_slot_random_place_random
C001000,C00100,0000301006,2x2_slot_random_place_random
C001001,C00100,0000301006,2x2_slot_random_place_random
C001002,C00100,0000301006,2x2_slot_random_place_random
C001003,C00100,0000301006,2x2_slot_random_place_random
C002110,C00211,0000500504,2x2_slot_random_place_random
C002111,C00211,0000500504,2x2_slot_random_place_random
C002112,C00211,0000500504,2x2_slot_random_place_random
C002113,C00211,0000500504,2x2_slot_random_place_random
C000370,C00037,0000000004,2x2_slot_random_place_random
C000371,C00037,0000000004,2x2_slot_random_place_random
C000372,C00037,0000000004,2x2_slot_random_place_random
C000373,C00037,0000000004,2x2_slot_random_place_random
C003650,C00365,0000500006,2x2_slot_random_place_random
C003651,C00365,0000500006,2x2_slot_random_place_random
C003652,C00365,0000500006,2x2_slot_random_place_random
C003653,C00365,0000500006,2x2_slot_random_place_random
C000190,C00019,0000300306,2x2_slot_random_place_random
C000191,C00019,0000300306,2x2_slot_random_place_random
C000192,C00019,0000300306,2x2_slot_random_place_random
C000193,C00019,0000300306,2x2_slot_random_place_random
C003950,C00395,0000100206,2x2_slot_random_place_random
C003951,C00395,0000100206,2x2_slot_random_place_random
C003952,C00395,0000100206,2x2_slot_random_place_random
C003953,C00395,0000100206,2x2_slot_random_place_random
C001620,C00162,0000000003,2x2_slot_random_place_random
C001621,C00162,0000000003,2x2_slot_random_place_random
C001622,C00162,0000000003,2x2_slot_random_place_random
C001623,C00162,0000000003,2x2_slot_random_place_random
C001580,C00158,0000500806,2x2_slot_random_place_random
C001581,C00158,0000500806,2x2_slot_random_place_random
C001582,C00158,0000500806,2x2_slot_random_place_random
C001583,C00158,0000500806,2x2_slot_random_place_random
C000890,C00089,0000200903,2x2_slot_random_place_random
C000891,C00089,0000200903,2x2_slot_random_place_random
C000892,C00089,0000200903,2x2_slot_random_place_random
C000893,C00089,0000200903,2x2_slot_random_place_random
C001560,C00156,0000200706,2x2_slot_random_place_random
C001561,C00156,0000200706,2x2_slot_random_place_random
C001562,C00156,0000200706,2x2_slot_random_place_random
C001563,C00156,0000200706,2x2_slot_random_place_random
C003140,C00314,0000400407,2x2_slot_random_place_random
C003141,C00314,0000400407,2x2_slot_random_place_random
C003142,C00314,0000400407,2x2_slot_random_place_random
C003143,C00314,0000400407,2x2_slot_random_place_random
C001650,C00165,0000200507,2x2_slot_random_place_random
C001651,C00165,0000200507,2x2_slot_random_place_random
C001652,C00165,0000200507,2x2_slot_random_place_random
C001653,C00165,0000200507,2x2_slot_random_place_random
C001540,C00154,0000000906,2x2_slot_random_place_random
C001541,C00154,0000000906,2x2_slot_random_place_random
C001542,C00154,0000000906,2x2_slot_random_place_random
C001543,C00154,0000000906,2x2_slot_random_place_random
C003180,C00318,0000200605,2x2_slot_random_place_random
C003181,C00318,0000200605,2x2_slot_random_place_random
C003182,C00318,0000200605,2x2_slot_random_place_random
C003183,C00318,0000200605,2x2_slot_random_place_random
C002270,C00227,0000100804,2x2_slot_random_place_random
C002271,C00227,0000100804,2x2_slot_random_place_random
C002272,C00227,0000100804,2x2_slot_random_place_random
C002273,C00227,0000100804,2x2_slot_random_place_random
C002410,C00241,0000200807,2x2_slot_random_place_random
C002411,C00241,0000200807,2x2_slot_random_place_random
C002412,C00241,0000200807,2x2_slot_random_place_random
C002413,C00241,0000200807,2x2_slot_random_place_random
C001060,C00106,0000100705,2x2_slot_random_place_random
C001061,C00106,0000100705,2x2_slot_random_place_random
C001062,C00106,0000100705,2x2_slot_random_place_random
C001063,C00106,0000100705,2x2_slot_random_place_random
C000070,C00007,0000200407,2x2_slot_random_place_random
C000071,C00007,0000200407,2x2_slot_random_place_random
C000072,C00007,0000200407,2x2_slot_random_place_random
C000073,C00007,0000200407,2x2_slot_random_place_random
C001900,C00190,0000400505,2x2_slot_random_place_random
C001901,C00190,0000400505,2x2_slot_random_place_random
C001902,C00190,0000400505,2x2_slot_random_place_random
C001903,C00190,0000400505,2x2_slot_random_place_random
C002830,C00283,0000300205,2x2_slot_random_place_random
C002831,C00283,0000300205,2x2_slot_random_place_random
C002832,C00283,0000300205,2x2_slot_random_place_random
C002833,C00283,0000300205,2x2_slot_random_place_random
C002660,C00266,0000100907,2x2_slot_random_place_random
C002661,C00266,0000100907,2x2_slot_random_place_random
C002662,C00266,0000100907,2x2_slot_random_place_random
C002663,C00266,0000100907,2x2_slot_random_place_random
C001920,C00192,0000100406,2x2_slot_random_place_random
C001921,C00192,0000100406,2x2_slot_random_place_random
C001922,C00192,0000100406,2x2_slot_random_place_random
C001923,C00192,0000100406,2x2_slot_random_place_random
C003510,C00351,0000300004,2x2_slot_random_place_random
C003511,C00351,0000300004,2x2_slot_random_place_random
C003512,C00351,0000300004,2x2_slot_random_place_random
C003513,C00351,0000300004,2x2_slot_random_place_random
C002200,C00220,0000200506,2x2_slot_random_place_random
C002201,C00220,0000200506,2x2_slot_random_place_random
C002202,C00220,0000200506,2x2_slot_random_place_random
C002203,C00220,0000200506,2x2_slot_random_place_random
C001800,C00180,0000100704,2x2_slot_random_place_random
C001801,C00180,0000100704,2x2_slot_random_place_random
C001802,C00180,0000100704,2x2_slot_random_place_random
C001803,C00180,0000100704,2x2_slot_random_place_random
C000960,C00096,0000500005,2x2_slot_random_place_random
C000961,C00096,0000500005,2x2_slot_random_place_random
C000962,C00096,0000500005,2x2_slot_random_place_random
C000963,C00096,0000500005,2x2_slot_random_place_random
C000110,C00011,0000200505,2x2_slot_random_place_random
C000111,C00011,0000200505,2x2_slot_random_place_random
C000112,C00011,0000200505,2x2_slot_random_place_random
C000113,C00011,0000200505,2x2_slot_random_place_random
C001690,C00169,0000200307,2x2_slot_random_place_random
C001691,C00169,0000200307,2x2_slot_random_place_random
C001692,C00169,0000200307,2x2_slot_random_place_random
C001693,C00169,0000200307,2x2_slot_random_place_random
C003340,C00334,0000300406,2x2_slot_random_place_random
C003341,C00334,0000300406,2x2_slot_random_place_random
C003342,C00334,0000300406,2x2_slot_random_place_random
C003343,C00334,0000300406,2x2_slot_random_place_random
C000690,C00069,0000000002,2x2_slot_random_place_random
C000691,C00069,0000000002,2x2_slot_random_place_random
C000692,C00069,0000000002,2x2_slot_random_place_random
C000693,C00069,0000000002,2x2_slot_random_place_random
C003450,C00345,0000200806,2x2_slot_random_place_random
