location_id,carrier_id,material_id,material_quantity,scenario
0000400507,C002680,CG1336,6,2x2_slot_random_place_random
0000400507,C002681,TRFP051MT,4,2x2_slot_random_place_random
0000400507,C002682,WD117,2,2x2_slot_random_place_random
0000400507,C002683,NSD2123,7,2x2_slot_random_place_random
0000200007,C001220,KIHP1157,1,2x2_slot_random_place_random
0000200007,C001221,KIM3025MT,2,2x2_slot_random_place_random
0000200007,C001222,KPB2650Y,14,2x2_slot_random_place_random
0000200007,C001223,FG61,4,2x2_slot_random_place_random
0000400907,C002420,CWS78,1,2x2_slot_random_place_random
0000400907,C002421,REP10,1,2x2_slot_random_place_random
0000400907,C002422,ITHP2616,1,2x2_slot_random_place_random
0000400907,C002423,KIHP1160,1,2x2_slot_random_place_random
0000000107,C000530,REP10,1,2x2_slot_random_place_random
0000000107,C000531,FP0769,1,2x2_slot_random_place_random
0000000107,C000532,FG61,4,2x2_slot_random_place_random
0000000107,C000533,KIHP2250,4,2x2_slot_random_place_random
0000101006,C000990,NSD2139,8,2x2_slot_random_place_random
0000101006,C000991,CWS78,1,2x2_slot_random_place_random
0000101006,C000992,EH80,2,2x2_slot_random_place_random
0000101006,C000993,TRFP051Y,4,2x2_slot_random_place_random
0000500107,C003600,KH9555GY,3,2x2_slot_random_place_random
0000500107,C003601,FP0876W,1,2x2_slot_random_place_random
0000500107,C003602,KH7502BU,2,2x2_slot_random_place_random
0000500107,C003603,TRFP051Y,1,2x2_slot_random_place_random
0000400307,C000550,REP10,1,2x2_slot_random_place_random
0000400307,C000551,KCR6250,16,2x2_slot_random_place_random
0000400307,C000552,CWS78,1,2x2_slot_random_place_random
0000400307,C000553,MPP2345B,8,2x2_slot_random_place_random
0000500907,C003050,KIM3025MT,2,2x2_slot_random_place_random
0000500907,C003051,TD331W,2,2x2_slot_random_place_random
0000500907,C003052,BTE3905,14,2x2_slot_random_place_random
0000500907,C003053,MR5365,10,2x2_slot_random_place_random
0000400807,C003280,REP10,1,2x2_slot_random_place_random
0000400807,C003281,CUH20W-1,72,2x2_slot_random_place_random
0000400807,C003282,MP28,46,2x2_slot_random_place_random
0000400807,C003283,NL5921,8,2x2_slot_random_place_random
0000500407,C000680,KIHP1160,1,2x2_slot_random_place_random
0000500407,C000681,FP0876W,1,2x2_slot_random_place_random
0000500407,C000682,TRFP051DB,4,2x2_slot_random_place_random
0000500407,C000683,NDR311,5,2x2_slot_random_place_random
0000100307,C001640,KH189,2,2x2_slot_random_place_random
0000100307,C001641,USBC914,42,2x2_slot_random_place_random
0000100307,C001642,REP15,1,2x2_slot_random_place_random
0000100307,C001643,CG2034,11,2x2_slot_random_place_random
0000400707,C002700,CWS78,1,2x2_slot_random_place_random
0000400707,C002701,REP10,1,2x2_slot_random_place_random
0000400707,C002702,NDR311,15,2x2_slot_random_place_random
0000400707,C002703,REP10,1,2x2_slot_random_place_random
0000000007,C002210,CWS78,1,2x2_slot_random_place_random
0000000007,C002211,TRFP051GB,4,2x2_slot_random_place_random
0000000007,C002212,BM066,2,2x2_slot_random_place_random
0000000007,C002213,REP10,1,2x2_slot_random_place_random
0000400506,C001490,KH188,2,2x2_slot_random_place_random
0000400506,C001491,TRFP051MT,4,2x2_slot_random_place_random
0000400506,C001492,BTE3900,14,2x2_slot_random_place_random
0000400506,C001493,CWS78,1,2x2_slot_random_place_random
0000500506,C000910,LED505,9,2x2_slot_random_place_random
0000500506,C000911,TRFP051MT,4,2x2_slot_random_place_random
0000500506,C000912,KY2022,4,2x2_slot_random_place_random
0000500506,C000913,KH9660W,4,2x2_slot_random_place_random
0000200607,C001430,KM503B,8,2x2_slot_random_place_random
0000200607,C001431,TRFP051Y,4,2x2_slot_random_place_random
0000200607,C001432,J34,42,2x2_slot_random_place_random
0000200607,C001433,KM733,6,2x2_slot_random_place_random
0000100207,C000750,KIHP1157,1,2x2_slot_random_place_random
0000100207,C000751,NEH120,1,2x2_slot_random_place_random
0000100207,C000752,FG61,4,2x2_slot_random_place_random
0000100207,C000753,EH80,2,2x2_slot_random_place_random
0000500505,C003620,LED470,16,2x2_slot_random_place_random
0000500505,C003621,KIHP1157,1,2x2_slot_random_place_random
0000500505,C003622,WD117,2,2x2_slot_random_place_random
0000500505,C003623,REP10,1,2x2_slot_random_place_random
0000100107,C002030,TRFP051MT,4,2x2_slot_random_place_random
0000100107,C002031,ITHP2616,1,2x2_slot_random_place_random
0000100107,C002032,KIM3025MT,2,2x2_slot_random_place_random
0000100107,C002033,CG1339,6,2x2_slot_random_place_random
0000300407,C001880,KH188,2,2x2_slot_random_place_random
0000300407,C001881,MPP3456,8,2x2_slot_random_place_random
0000300407,C001882,KIHP1160,1,2x2_slot_random_place_random
0000300407,C001883,FP0772,1,2x2_slot_random_place_random
0000300907,C002460,KM503B,8,2x2_slot_random_place_random
0000300907,C002461,FP0876BK,1,2x2_slot_random_place_random
0000300907,C002462,KH196,3,2x2_slot_random_place_random
0000300907,C002463,WD117,2,2x2_slot_random_place_random
0000400207,C001270,CU50,15,2x2_slot_random_place_random
0000400207,C001271,KIM3025BU,2,2x2_slot_random_place_random
0000400207,C001272,AFG19,4,2x2_slot_random_place_random
0000400207,C001273,GKM913G,5,2x2_slot_random_place_random
0000100106,C003420,KCR6250,16,2x2_slot_random_place_random
0000100106,C003421,NL5923,8,2x2_slot_random_place_random
0000100106,C003422,CWS78,1,2x2_slot_random_place_random
0000100106,C003423,GKM538BU,12,2x2_slot_random_place_random
0000100807,C000770,KH9660W,1,2x2_slot_random_place_random
0000100807,C000771,KH193B,3,2x2_slot_random_place_random
0000100807,C000772,CG21315,8,2x2_slot_random_place_random
0000100807,C000773,IAM2706,1,2x2_slot_random_place_random
0000400806,C001780,KIHP1160,1,2x2_slot_random_place_random
0000400806,C001781,FG61,4,2x2_slot_random_place_random
0000400806,C001782,KPE592,7,2x2_slot_random_place_random
0000400806,C001783,CG1336,6,2x2_slot_random_place_random
0000300807,C000970,KH193B,3,2x2_slot_random_place_random
0000300807,C000971,KIHP1157,1,2x2_slot_random_place_random
0000300807,C000972,IAM2706,1,2x2_slot_random_place_random
0000300807,C000973,IAM2706,1,2x2_slot_random_place_random
0000400906,C002230,TRFP051Y,4,2x2_slot_random_place_random
0000400906,C002231,DSS7691,7,2x2_slot_random_place_random
0000400906,C002232,TRFP051DB,4,2x2_slot_random_place_random
0000400906,C002233,EMP73,2,2x2_slot_random_place_random
0000300007,C003820,KY2022,4,2x2_slot_random_place_random
0000300007,C003821,EH80,2,2x2_slot_random_place_random
0000300007,C003822,DSS7691,7,2x2_slot_random_place_random
0000300007,C003823,FP0769,1,2x2_slot_random_place_random
0000100806,C000290,USB3802,41,2x2_slot_random_place_random
0000100806,C000291,CWS78,1,2x2_slot_random_place_random
0000100806,C000292,CL120,5,2x2_slot_random_place_random
0000100806,C000293,KM503B,8,2x2_slot_random_place_random
0000500307,C003120,KPE587,18,2x2_slot_random_place_random
0000500307,C003121,IAM2706,1,2x2_slot_random_place_random
0000500307,C003122,CUH5305,36,2x2_slot_random_place_random
0000500307,C003123,CG1336,6,2x2_slot_random_place_random
0000300006,C000660,MP231,13,2x2_slot_random_place_random
0000300006,C000661,CWS78,1,2x2_slot_random_place_random
0000300006,C000662,NSD21312,15,2x2_slot_random_place_random
0000300006,C000663,MPP3456,8,2x2_slot_random_place_random
0000200906,C002980,KIM3025GY,2,2x2_slot_random_place_random
0000200906,C002981,KIM3025BU,2,2x2_slot_random_place_random
0000200906,C002982,FP0876W,1,2x2_slot_random_place_random
0000200906,C002983,CUH20B-1,72,2x2_slot_random_place_random
0000100805,C003500,FP0772,1,2x2_slot_random_place_random
0000100805,C003501,KM503B,5,2x2_slot_random_place_random
0000100805,C003502,KIHP1160,1,2x2_slot_random_place_random
0000100805,C003503,KH196,3,2x2_slot_random_place_random
0000300906,C002760,FP0769,1,2x2_slot_random_place_random
0000300906,C002761,NEH120,1,2x2_slot_random_place_random
0000300906,C002762,IAM2706,1,2x2_slot_random_place_random
0000300906,C002763,KPB2303BU,21,2x2_slot_random_place_random
0000200107,C003310,LED6538,12,2x2_slot_random_place_random
0000200107,C003311,MP231,13,2x2_slot_random_place_random
0000200107,C003312,CWS78,1,2x2_slot_random_place_random
0000200107,C003313,REP15,1,2x2_slot_random_place_random
0000400905,C001730,WD117,2,2x2_slot_random_place_random
0000400905,C001731,KY2024,8,2x2_slot_random_place_random
0000400905,C001732,GKM539B,3,2x2_slot_random_place_random
0000400905,C001733,TM2,8,2x2_slot_random_place_random
0000400206,C001390,FP0876BK,1,2x2_slot_random_place_random
0000400206,C001391,NEH120,1,2x2_slot_random_place_random
0000400206,C001392,WD117,2,2x2_slot_random_place_random
0000400206,C001393,IAM2706,1,2x2_slot_random_place_random
0000100407,C001770,REP10,1,2x2_slot_random_place_random
0000100407,C001771,TC14,30,2x2_slot_random_place_random
0000100407,C001772,TRFP051MT,4,2x2_slot_random_place_random
0000100407,C001773,KIHP1157,1,2x2_slot_random_place_random
0000500406,C000720,CWS78,1,2x2_slot_random_place_random
0000500406,C000721,IAM2706,1,2x2_slot_random_place_random
0000500406,C000722,USBA901,24,2x2_slot_random_place_random
0000500406,C000723,DBA375,4,2x2_slot_random_place_random
0000000507,C002510,CWS78,1,2x2_slot_random_place_random
0000000507,C002511,NEH120,1,2x2_slot_random_place_random
0000000507,C002512,REP15,1,2x2_slot_random_place_random
0000000507,C002513,TRFP051MT,4,2x2_slot_random_place_random
0000300607,C000880,CWS78,1,2x2_slot_random_place_random
0000300607,C000881,KIHP1157,1,2x2_slot_random_place_random
0000300607,C000882,REP10,1,2x2_slot_random_place_random
0000300607,C000883,MPP3456,8,2x2_slot_random_place_random
0000300307,C000940,FP0772,1,2x2_slot_random_place_random
0000300307,C000941,KIHP1157,1,2x2_slot_random_place_random
0000300307,C000942,KPE592,7,2x2_slot_random_place_random
0000300307,C000943,TRFP051GB,4,2x2_slot_random_place_random
0000000307,C003630,EH80,2,2x2_slot_random_place_random
0000000307,C003631,REP15,1,2x2_slot_random_place_random
0000000307,C003632,LED724,3,2x2_slot_random_place_random
0000000307,C003633,CG1336,6,2x2_slot_random_place_random
0000100007,C000260,LED6539,4,2x2_slot_random_place_random
0000100007,C000261,WD117,2,2x2_slot_random_place_random
0000100007,C000262,USBA12,8,2x2_slot_random_place_random
0000100007,C000263,TRFP051Y,4,2x2_slot_random_place_random
0000200606,C001750,NEH120,1,2x2_slot_random_place_random
0000200606,C001751,CWS78,1,2x2_slot_random_place_random
0000200606,C001752,KIHP1157,1,2x2_slot_random_place_random
0000200606,C001753,KM601,23,2x2_slot_random_place_random
0000300707,C002890,KM733,6,2x2_slot_random_place_random
0000300707,C002891,RA5515-1,18,2x2_slot_random_place_random
0000300707,C002892,REP10,1,2x2_slot_random_place_random
0000300707,C002893,KPE587,18,2x2_slot_random_place_random
0000300606,C000020,FP0769,1,2x2_slot_random_place_random
0000300606,C000021,REP10,1,2x2_slot_random_place_random
0000300606,C000022,CUH5305,3,2x2_slot_random_place_random
0000300606,C000023,REP10,1,2x2_slot_random_place_random
0000500306,C000380,WD117,2,2x2_slot_random_place_random
0000500306,C000381,KH7502BU,3,2x2_slot_random_place_random
0000500306,C000382,NL5923,8,2x2_slot_random_place_random
0000500306,C000383,CG2039,1,2x2_slot_random_place_random
0000300207,C000850,KIM3025GY,2,2x2_slot_random_place_random
0000300207,C000851,NEH120,1,2x2_slot_random_place_random
0000300207,C000852,ITHP2616,1,2x2_slot_random_place_random
0000300207,C000853,LED6538,12,2x2_slot_random_place_random
0000100707,C001330,KH9660W,4,2x2_slot_random_place_random
0000100707,C001331,NL5923,8,2x2_slot_random_place_random
0000100707,C001332,CWS78,1,2x2_slot_random_place_random
0000100707,C001333,KIM3025MT,2,2x2_slot_random_place_random
0000200905,C000930,KH9660W,4,2x2_slot_random_place_random
0000200905,C000931,WD117,2,2x2_slot_random_place_random
0000200905,C000932,REP10,1,2x2_slot_random_place_random
0000200905,C000933,KIHP1160,1,2x2_slot_random_place_random
0000200206,C001200,FP0769,1,2x2_slot_random_place_random
0000200206,C001201,KIM3025MT,2,2x2_slot_random_place_random
0000200206,C001202,CWS78,1,2x2_slot_random_place_random
0000200206,C001203,FG61,4,2x2_slot_random_place_random
0000500807,C001590,CG1336,6,2x2_slot_random_place_random
0000500807,C001591,FP0876W,1,2x2_slot_random_place_random
0000500807,C001592,CG2034,12,2x2_slot_random_place_random
0000500807,C001593,MPP3456,8,2x2_slot_random_place_random
0000200205,C002970,FP0772,1,2x2_slot_random_place_random
0000200205,C002971,NEH120,1,2x2_slot_random_place_random
0000200205,C002972,USBA08,44,2x2_slot_random_place_random
0000200205,C002973,PDCB120G,42,2x2_slot_random_place_random
0000100006,C003700,MP231,13,2x2_slot_random_place_random
0000100006,C003701,KH196,3,2x2_slot_random_place_random
0000100006,C003702,KIM3025BU,2,2x2_slot_random_place_random
0000100006,C003703,KIHP1160,1,2x2_slot_random_place_random
0000001007,C001230,TRFP051DB,4,2x2_slot_random_place_random
0000001007,C001231,TRFP051DB,4,2x2_slot_random_place_random
0000001007,C001232,TRFP051DB,4,2x2_slot_random_place_random
0000001007,C001233,CWS78,1,2x2_slot_random_place_random
0000100706,C002880,ITHP2616,1,2x2_slot_random_place_random
0000100706,C002881,FP0876W,1,2x2_slot_random_place_random
0000100706,C002882,REP15,1,2x2_slot_random_place_random
0000100706,C002883,MPP3456,8,2x2_slot_random_place_random
0000200904,C002380,TRFP051GB,4,2x2_slot_random_place_random
0000200904,C002381,FP0769,1,2x2_slot_random_place_random
0000200904,C002382,BTS734,8,2x2_slot_random_place_random
0000200904,C002383,USBD02,44,2x2_slot_random_place_random
0000500305,C003290,TRFP051DB,4,2x2_slot_random_place_random
0000500305,C003291,FP0876W,1,2x2_slot_random_place_random
0000500305,C003292,KM733,6,2x2_slot_random_place_random
0000500305,C003293,FG61,4,2x2_slot_random_place_random
0000400306,C000100,TRFP051Y,4,2x2_slot_random_place_random
0000400306,C000101,EH80,2,2x2_slot_random_place_random
0000400306,C000102,CG13312,6,2x2_slot_random_place_random
0000400306,C000103,KIHP1157,1,2x2_slot_random_place_random
0000200006,C000650,KIHP1157,1,2x2_slot_random_place_random
0000200006,C000651,TRFP051MT,4,2x2_slot_random_place_random
0000200006,C000652,KH9660W,4,2x2_slot_random_place_random
0000200006,C000653,BTS734,8,2x2_slot_random_place_random
0000300005,C002180,EH80,2,2x2_slot_random_place_random
0000300005,C002181,KY2022,4,2x2_slot_random_place_random
0000300005,C002182,FP0769,1,2x2_slot_random_place_random
0000300005,C002183,KH9555GY,3,2x2_slot_random_place_random
0000200005,C002130,KIHP1157,1,2x2_slot_random_place_random
0000200005,C002131,FP0876W,1,2x2_slot_random_place_random
0000200005,C002132,LED6538,12,2x2_slot_random_place_random
0000200005,C002133,KY2024,8,2x2_slot_random_place_random
0000500405,C001980,TRFP051DB,4,2x2_slot_random_place_random
0000500405,C001981,KH193B,3,2x2_slot_random_place_random
0000500405,C001982,KH188,2,2x2_slot_random_place_random
0000500405,C001983,CUH19W,13,2x2_slot_random_place_random
0000400205,C000640,NEH120,1,2x2_slot_random_place_random
0000400205,C000641,FP0876BK,1,2x2_slot_random_place_random
0000400205,C000642,TRFP051DB,4,2x2_slot_random_place_random
0000400205,C000643,NSD2136,2,2x2_slot_random_place_random
0000000006,C002000,KPB2300W,16,2x2_slot_random_place_random
0000000006,C002001,WD117,2,2x2_slot_random_place_random
0000000006,C002002,KIM3025BU,2,2x2_slot_random_place_random
0000000006,C002003,REP15,1,2x2_slot_random_place_random
0000100005,C002250,LED505,14,2x2_slot_random_place_random
0000100005,C002251,KIHP1157,1,2x2_slot_random_place_random
0000100005,C002252,TRFP051DB,4,2x2_slot_random_place_random
0000100005,C002253,KM503B,8,2x2_slot_random_place_random
0000200707,C001300,GKM913G,8,2x2_slot_random_place_random
0000200707,C001301,FP0876W,1,2x2_slot_random_place_random
0000200707,C001302,LED500,18,2x2_slot_random_place_random
0000200707,C001303,MPP3456,8,2x2_slot_random_place_random
0000000005,C002570,DBA375,4,2x2_slot_random_place_random
0000000005,C002571,CWS78,1,2x2_slot_random_place_random
0000000005,C002572,WD117,2,2x2_slot_random_place_random
0000000005,C002573,KIHP1157,1,2x2_slot_random_place_random
0000001006,C003260,KY2024,8,2x2_slot_random_place_random
0000001006,C003261,WD117,2,2x2_slot_random_place_random
0000001006,C003262,USB24,41,2x2_slot_random_place_random
0000001006,C003263,KH193Y,3,2x2_slot_random_place_random
0000400305,C001130,TRFP051MT,4,2x2_slot_random_place_random
0000400305,C001131,TRFP051MT,4,2x2_slot_random_place_random
0000400305,C001132,MPP2345B,8,2x2_slot_random_place_random
0000400305,C001133,DBA375,4,2x2_slot_random_place_random
0000100507,C003470,CG2136,10,2x2_slot_random_place_random
0000100507,C003471,KIM3025MT,2,2x2_slot_random_place_random
0000100507,C003472,KIHP1160,1,2x2_slot_random_place_random
0000100507,C003473,CG1336,6,2x2_slot_random_place_random
0000300206,C000740,WD117,2,2x2_slot_random_place_random
0000300206,C000741,TRFP051MT,4,2x2_slot_random_place_random
0000300206,C000742,FP0876BK,1,2x2_slot_random_place_random
0000300206,C000743,NEH120,1,2x2_slot_random_place_random
0000301006,C001000,MPP2345B,8,2x2_slot_random_place_random
0000301006,C001001,KH193B,3,2x2_slot_random_place_random
0000301006,C001002,TRFP051DB,4,2x2_slot_random_place_random
0000301006,C001003,FP0769,1,2x2_slot_random_place_random
0000500504,C002110,KH196,3,2x2_slot_random_place_random
0000500504,C002111,CG1336,6,2x2_slot_random_place_random
0000500504,C002112,KIHP1157,1,2x2_slot_random_place_random
0000500504,C002113,TRFP051Y,4,2x2_slot_random_place_random
0000000004,C000370,CK001,8,2x2_slot_random_place_random
0000000004,C000371,KH188,2,2x2_slot_random_place_random
0000000004,C000372,FP0769,1,2x2_slot_random_place_random
0000000004,C000373,REP10,1,2x2_slot_random_place_random
0000500006,C003650,FP0876W,1,2x2_slot_random_place_random
0000500006,C003651,REP15,1,2x2_slot_random_place_random
0000500006,C003652,KH9555GY,3,2x2_slot_random_place_random
0000500006,C003653,CWS78,1,2x2_slot_random_place_random
0000300306,C000190,WD117,2,2x2_slot_random_place_random
0000300306,C000191,NEH120,1,2x2_slot_random_place_random
0000300306,C000192,LED6550,8,2x2_slot_random_place_random
0000300306,C000193,FP0876W,1,2x2_slot_random_place_random
0000100206,C003950,CWS78,1,2x2_slot_random_place_random
0000100206,C003951,USBC901,24,2x2_slot_random_place_random
0000100206,C003952,LED724,1,2x2_slot_random_place_random
0000100206,C003953,CWS78,1,2x2_slot_random_place_random
0000000003,C001620,KIM3025GY,2,2x2_slot_random_place_random
0000000003,C001621,USBC1,44,2x2_slot_random_place_random
0000000003,C001622,IAM2706,1,2x2_slot_random_place_random
0000000003,C001623,FP0876BK,1,2x2_slot_random_place_random
0000500806,C001580,KIM3025MT,2,2x2_slot_random_place_random
0000500806,C001581,KIHP1157,1,2x2_slot_random_place_random
0000500806,C001582,KIM3025GY,2,2x2_slot_random_place_random
0000500806,C001583,FP0876BK,1,2x2_slot_random_place_random
0000200903,C000890,CRU15,6,2x2_slot_random_place_random
0000200903,C000891,CG21315,8,2x2_slot_random_place_random
0000200903,C000892,KH196,3,2x2_slot_random_place_random
0000200903,C000893,IAM2706,1,2x2_slot_random_place_random
0000200706,C001560,REP15,1,2x2_slot_random_place_random
0000200706,C001561,CWS78,1,2x2_slot_random_place_random
0000200706,C001562,DSS7691,7,2x2_slot_random_place_random
0000200706,C001563,CWS78,1,2x2_slot_random_place_random
0000400407,C003140,KH9660W,4,2x2_slot_random_place_random
0000400407,C003141,PDCB120PI,37,2x2_slot_random_place_random
0000400407,C003142,TRFP051GB,4,2x2_slot_random_place_random
0000400407,C003143,CU50,24,2x2_slot_random_place_random
0000200507,C001650,ITHP2616,1,2x2_slot_random_place_random
0000200507,C001651,LED470,16,2x2_slot_random_place_random
0000200507,C001652,KH9555GY,3,2x2_slot_random_place_random
0000200507,C001653,NEH120,1,2x2_slot_random_place_random
0000000906,C001540,KPE587,18,2x2_slot_random_place_random
0000000906,C001541,KIM3025BU,2,2x2_slot_random_place_random
0000000906,C001542,PDCB002W,2,2x2_slot_random_place_random
0000000906,C001543,NSD2123,10,2x2_slot_random_place_random
0000200605,C003180,FP0876W,1,2x2_slot_random_place_random
0000200605,C003181,WD117,2,2x2_slot_random_place_random
0000200605,C003182,KIHP1157,1,2x2_slot_random_place_random
0000200605,C003183,USBC12,2,2x2_slot_random_place_random
0000100804,C002270,FP0876BK,1,2x2_slot_random_place_random
0000100804,C002271,EH80,2,2x2_slot_random_place_random
0000100804,C002272,FP0769,1,2x2_slot_random_place_random
0000100804,C002273,MPP3456,8,2x2_slot_random_place_random
0000200807,C002410,NL5923,8,2x2_slot_random_place_random
0000200807,C002411,WD117,2,2x2_slot_random_place_random
0000200807,C002412,KIHP1157,1,2x2_slot_random_place_random
0000200807,C002413,KIHP1160,1,2x2_slot_random_place_random
0000100705,C001060,KIM32BR,16,2x2_slot_random_place_random
0000100705,C001061,NEH120,1,2x2_slot_random_place_random
0000100705,C001062,AFG19,4,2x2_slot_random_place_random
0000100705,C001063,NEH120,1,2x2_slot_random_place_random
0000200407,C000070,IAM2706,1,2x2_slot_random_place_random
0000200407,C000071,TRFP051Y,4,2x2_slot_random_place_random
0000200407,C000072,KH9660W,4,2x2_slot_random_place_random
0000200407,C000073,J046,54,2x2_slot_random_place_random
0000400505,C001900,TB716,18,2x2_slot_random_place_random
0000400505,C001901,REP10,1,2x2_slot_random_place_random
0000400505,C001902,KY2024,8,2x2_slot_random_place_random
0000400505,C001903,LED724,3,2x2_slot_random_place_random
0000300205,C002830,CG1336,5,2x2_slot_random_place_random
0000300205,C002831,WD117,2,2x2_slot_random_place_random
0000300205,C002832,KIHP1157,1,2x2_slot_random_place_random
0000300205,C002833,REP10,1,2x2_slot_random_place_random
0000100907,C002660,KH196,3,2x2_slot_random_place_random
0000100907,C002661,KIM32BR,16,2x2_slot_random_place_random
0000100907,C002662,KIM3025BU,2,2x2_slot_random_place_random
0000100907,C002663,KIHP1160,1,2x2_slot_random_place_random
0000100406,C001920,BTE3900,14,2x2_slot_random_place_random
0000100406,C001921,KIHP1160,1,2x2_slot_random_place_random
0000100406,C001922,CWS78,1,2x2_slot_random_place_random
0000100406,C001923,USBC912,44,2x2_slot_random_place_random
0000300004,C003510,KIHP1157,1,2x2_slot_random_place_random
0000300004,C003511,KH9555GY,3,2x2_slot_random_place_random
0000300004,C003512,TRFP051DB,4,2x2_slot_random_place_random
0000300004,C003513,ITHP2616,1,2x2_slot_random_place_random
0000200506,C002200,TRFP051Y,4,2x2_slot_random_place_random
0000200506,C002201,TRFP051GB,4,2x2_slot_random_place_random
0000200506,C002202,KH193Y,3,2x2_slot_random_place_random
0000200506,C002203,REP15,1,2x2_slot_random_place_random
0000100704,C001800,CWS78,1,2x2_slot_random_place_random
0000100704,C001801,KH9555GY,3,2x2_slot_random_place_random
0000100704,C001802,KH9660W,4,2x2_slot_random_place_random
0000100704,C001803,TRFP051DB,4,2x2_slot_random_place_random
0000500005,C000960,KH9660W,4,2x2_slot_random_place_random
0000500005,C000961,CG2036,12,2x2_slot_random_place_random
0000500005,C000962,KIHP1160,1,2x2_slot_random_place_random
0000500005,C000963,IAM2706,1,2x2_slot_random_place_random
0000200505,C000110,GKM911B,6,2x2_slot_random_place_random
0000200505,C000111,IAM2706,1,2x2_slot_random_place_random
0000200505,C000112,FP0876BK,1,2x2_slot_random_place_random
0000200505,C000113,FP0876BK,1,2x2_slot_random_place_random
0000200307,C001690,BTS734,8,2x2_slot_random_place_random
0000200307,C001691,KIM3025BU,2,2x2_slot_random_place_random
0000200307,C001692,USBA08,33,2x2_slot_random_place_random
0000200307,C001693,KIM3025GY,2,2x2_slot_random_place_random
0000300406,C003340,KIHP1157,1,2x2_slot_random_place_random
0000300406,C003341,ITHP2616,1,2x2_slot_random_place_random
0000300406,C003342,FP0876BK,1,2x2_slot_random_place_random
0000300406,C003343,FP0876BK,1,2x2_slot_random_place_random
0000000002,C000690,KIM3025GY,2,2x2_slot_random_place_random
0000000002,C000691,IAM2712,2,2x2_slot_random_place_random
0000000002,C000692,KH193Y,3,2x2_slot_random_place_random
0000000002,C000693,KPE588,18,2x2_slot_random_place_random
0000200806,C003450,KH9660W,4,2x2_slot_random_place_random
0000200806,C003451,FP0876W,1,2x2_slot_random_place_random
0000200806,C003452,KIHP1160,1,2x2_slot_random_place_random
0000200806,C003453,PDCB002W,32,2x2_slot_random_place_random
0000000407,C000060,KIM3025GY,2,2x2_slot_random_place_random
0000000407,C000061,FP0769,1,2x2_slot_random_place_random
0000000407,C000062,REP10,1,2x2_slot_random_place_random
0000000407,C000063,REP15,1,2x2_slot_random_place_random
0000000106,C003930,GKM911G,6,2x2_slot_random_place_random
0000000106,C003931,ITHP2616,1,2x2_slot_random_place_random
0000000106,C003932,KH9660W,4,2x2_slot_random_place_random
0000000106,C003933,NL5921,8,2x2_slot_random_place_random
0000000105,C002780,KPB2301W,13,2x2_slot_random_place_random
0000000105,C002781,KIHP2250,4,2x2_slot_random_place_random
0000000105,C002782,REP10,1,2x2_slot_random_place_random
0000000105,C002783,DBA375,4,2x2_slot_random_place_random
0000300507,C001090,NSD2136,15,2x2_slot_random_place_random
0000300507,C001091,CWS78,1,2x2_slot_random_place_random
0000300507,C001092,FP0772,1,2x2_slot_random_place_random
0000300507,C001093,TRFP051Y,4,2x2_slot_random_place_random
0000001005,C001440,BTE3907,14,2x2_slot_random_place_random
0000001005,C001441,CH092,10,2x2_slot_random_place_random
0000001005,C001442,KIHP1157,1,2x2_slot_random_place_random
0000001005,C001443,KIHP1157,1,2x2_slot_random_place_random
0000000506,C003370,KIHP2250,4,2x2_slot_random_place_random
0000000506,C003371,BM066,8,2x2_slot_random_place_random
0000000506,C003372,KM501,28,2x2_slot_random_place_random
0000000506,C003373,EH80,2,2x2_slot_random_place_random
0000401007,C001700,ITHP2616,1,2x2_slot_random_place_random
0000401007,C001701,KPE588,11,2x2_slot_random_place_random
0000401007,C001702,KH196,3,2x2_slot_random_place_random
0000401007,C001703,CG2034,12,2x2_slot_random_place_random
0000501007,C000090,REP10,1,2x2_slot_random_place_random
0000501007,C000091,FP0769,1,2x2_slot_random_place_random
0000501007,C000092,KIHP1157,1,2x2_slot_random_place_random
0000501007,C000093,KIHP1160,1,2x2_slot_random_place_random
0000200306,C001180,KIHP1157,1,2x2_slot_random_place_random
0000200306,C001181,GKM539B,14,2x2_slot_random_place_random
0000200306,C001182,REP10,1,2x2_slot_random_place_random
0000200306,C001183,FP0876W,1,2x2_slot_random_place_random
0000001004,C003760,KH193B,3,2x2_slot_random_place_random
0000001004,C003761,REP10,1,2x2_slot_random_place_random
0000001004,C003762,NL5921,8,2x2_slot_random_place_random
0000001004,C003763,CWS78,1,2x2_slot_random_place_random
0000200902,C000310,IAM2706,1,2x2_slot_random_place_random
0000200902,C000311,CK001,8,2x2_slot_random_place_random
0000200902,C000312,BTS722,27,2x2_slot_random_place_random
0000200902,C000313,J023,45,2x2_slot_random_place_random
0000400006,C000590,REP10,1,2x2_slot_random_place_random
0000400006,C000591,GKM538BU,12,2x2_slot_random_place_random
0000400006,C000592,IAM2706,1,2x2_slot_random_place_random
0000400006,C000593,FP0876W,1,2x2_slot_random_place_random
0000300806,C002370,LED6539,4,2x2_slot_random_place_random
0000300806,C002371,FP0769,1,2x2_slot_random_place_random
0000300806,C002372,PDCB001,8,2x2_slot_random_place_random
0000300806,C002373,CWS78,1,2x2_slot_random_place_random
0000200604,C002840,KIM3025BU,2,2x2_slot_random_place_random
0000200604,C002841,CWS78,1,2x2_slot_random_place_random
