order_line_id,order_no,material_id,quantity,dest_position,dest_storage_id,update_user,update_time,scenario
14583,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
386,87,KY2022,1,,,,2026-01-26 08:17:48.119523,small_uni
13490,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13491,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13492,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
387,87,REP10,4,,,,2026-01-26 08:17:48.119523,small_uni
7609,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
10534,87,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_uni
10535,87,REP10,3,,,,2026-01-26 08:17:48.119523,large_uni
2127,87,WD117,1,,,,2026-01-26 08:17:48.119523,small_peak
1072,87,KY2022,1,,,,2026-01-26 08:17:48.119523,small_uni
10440,87,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_uni
9566,87,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_uni
14091,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
5511,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5512,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
7610,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
10537,87,KIHP1157,3,,,,2026-01-26 08:17:48.119523,large_uni
14092,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
16212,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
3424,87,REP15,1,,,,2026-01-26 08:17:48.119523,mid_uni
16211,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
5513,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
5514,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
7611,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
7519,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
7518,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
15918,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15917,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
1800,87,WD117,1,,,,2026-01-26 08:17:48.119523,small_peak
1801,87,EH80,8,,,,2026-01-26 08:17:48.119523,small_peak
3422,87,KPB2301W,1,,,,2026-01-26 08:17:48.119523,mid_uni
2938,87,KPB2301W,1,,,,2026-01-26 08:17:48.119523,mid_uni
13339,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13338,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
2939,87,REP10,3,,,,2026-01-26 08:17:48.119523,mid_uni
2940,87,REP15,1,,,,2026-01-26 08:17:48.119523,mid_uni
13337,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13336,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
3423,87,REP10,3,,,,2026-01-26 08:17:48.119523,mid_uni
15044,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
15919,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
2480,87,WD117,1,,,,2026-01-26 08:17:48.119523,small_peak
2941,87,KIHP1157,3,,,,2026-01-26 08:17:48.119523,mid_uni
15045,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15046,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15047,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
9567,87,REP10,3,,,,2026-01-26 08:17:48.119523,large_uni
7517,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
1706,87,WD117,1,,,,2026-01-26 08:17:48.119523,small_peak
14093,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
1073,87,REP10,4,,,,2026-01-26 08:17:48.119523,small_uni
13768,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13769,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15920,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13770,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13771,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
2481,87,EH80,8,,,,2026-01-26 08:17:48.119523,small_peak
17225,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
8099,87,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_uni
8624,87,KPB2301W,1,,,,2026-01-26 08:17:48.119523,large_uni
9075,87,KIHP1157,3,,,,2026-01-26 08:17:48.119523,large_uni
8100,87,REP10,3,,,,2026-01-26 08:17:48.119523,large_uni
9074,87,REP15,1,,,,2026-01-26 08:17:48.119523,large_uni
14094,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
10441,87,REP10,3,,,,2026-01-26 08:17:48.119523,large_uni
13392,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13393,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
8101,87,REP15,1,,,,2026-01-26 08:17:48.119523,large_uni
8102,87,KIHP1157,3,,,,2026-01-26 08:17:48.119523,large_uni
1707,87,EH80,8,,,,2026-01-26 08:17:48.119523,small_peak
13394,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13395,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
17703,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
10442,87,REP15,1,,,,2026-01-26 08:17:48.119523,large_uni
3425,87,KIHP1157,3,,,,2026-01-26 08:17:48.119523,mid_uni
17702,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
17701,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
17700,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
16280,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
16279,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
16278,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
16277,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
17222,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
16214,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
8625,87,REP10,3,,,,2026-01-26 08:17:48.119523,large_uni
17223,87,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
17224,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15583,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
15582,87,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
8626,87,REP15,1,,,,2026-01-26 08:17:48.119523,large_uni
8627,87,KIHP1157,3,,,,2026-01-26 08:17:48.119523,large_uni
7612,87,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
13427,87,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
8113,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
16357,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
16356,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
4015,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
6709,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
6710,88,J023,6,,,,2026-01-26 08:17:48.119523,mid_peak
6711,88,CB26,21,,,,2026-01-26 08:17:48.119523,mid_peak
6712,88,MP231,20,,,,2026-01-26 08:17:48.119523,mid_peak
4014,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
4013,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
389,88,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
388,88,REP10,4,,,,2026-01-26 08:17:48.119523,small_uni
4012,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
15129,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
15128,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
6865,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
6866,88,J023,6,,,,2026-01-26 08:17:48.119523,mid_peak
6867,88,CB26,21,,,,2026-01-26 08:17:48.119523,mid_peak
6868,88,MP231,20,,,,2026-01-26 08:17:48.119523,mid_peak
3474,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
16092,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
16093,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
16059,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
5694,88,MP231,20,,,,2026-01-26 08:17:48.119523,mid_peak
5693,88,CB26,21,,,,2026-01-26 08:17:48.119523,mid_peak
5692,88,J023,6,,,,2026-01-26 08:17:48.119523,mid_peak
5691,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
4427,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
4428,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
2942,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
4429,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
4430,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
2943,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
2944,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
2945,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
1043,88,REP10,4,,,,2026-01-26 08:17:48.119523,small_uni
1044,88,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
14653,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
14652,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
16058,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
14527,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
14526,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
4764,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
4765,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
8197,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
3774,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
3773,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
3772,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
3771,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
15869,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
15870,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
8198,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
5518,88,MP231,20,,,,2026-01-26 08:17:48.119523,mid_peak
5517,88,CB26,21,,,,2026-01-26 08:17:48.119523,mid_peak
5516,88,J023,6,,,,2026-01-26 08:17:48.119523,mid_peak
5515,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
8199,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
8200,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
12127,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
12128,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
12129,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
12130,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
1278,88,REP10,4,,,,2026-01-26 08:17:48.119523,small_uni
1279,88,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
1286,88,REP10,4,,,,2026-01-26 08:17:48.119523,small_uni
1287,88,WD117,1,,,,2026-01-26 08:17:48.119523,small_uni
13906,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
13905,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
1709,88,IAM2706,8,,,,2026-01-26 08:17:48.119523,small_peak
13399,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
13398,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
3319,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
3320,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
13341,88,TRFP051GB,2,,,,2026-01-26 08:17:48.119523,large_peak
13340,88,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,large_peak
3321,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
3322,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
4763,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
4766,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
3471,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
3472,88,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
3473,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
8112,88,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
8114,88,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
8115,88,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
1708,88,FP0772,1,,,,2026-01-26 08:17:48.119523,small_peak
4849,89,REP10,4,,,,2026-01-26 08:17:48.119523,mid_uni
11824,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
11823,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
12576,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
399,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_uni
3676,89,REP15,2,,,,2026-01-26 08:17:48.119523,mid_uni
3675,89,FP0876BK,2,,,,2026-01-26 08:17:48.119523,mid_uni
3674,89,REP10,4,,,,2026-01-26 08:17:48.119523,mid_uni
3673,89,IAM2706,1,,,,2026-01-26 08:17:48.119523,mid_uni
400,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
401,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_uni
1079,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_uni
1078,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_uni
11609,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
12256,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
12257,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
11608,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
11607,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
1077,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
1076,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_uni
12258,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
13649,89,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
13648,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13647,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
2956,89,REP15,2,,,,2026-01-26 08:17:48.119523,mid_uni
2955,89,FP0876BK,2,,,,2026-01-26 08:17:48.119523,mid_uni
10126,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
10125,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
1717,89,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_peak
4446,89,REP15,2,,,,2026-01-26 08:17:48.119523,mid_uni
7133,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
7132,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
7131,89,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_peak
7130,89,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
2954,89,REP10,4,,,,2026-01-26 08:17:48.119523,mid_uni
2953,89,IAM2706,1,,,,2026-01-26 08:17:48.119523,mid_uni
4445,89,FP0876BK,2,,,,2026-01-26 08:17:48.119523,mid_uni
4444,89,REP10,4,,,,2026-01-26 08:17:48.119523,mid_uni
4443,89,IAM2706,1,,,,2026-01-26 08:17:48.119523,mid_uni
402,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_uni
15352,89,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
14864,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
14865,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
14866,89,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
13346,89,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
13345,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13344,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
15351,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15350,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
6940,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
6939,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
6938,89,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_peak
6937,89,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
14924,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
14925,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
14926,89,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
10124,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
16201,89,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
16200,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
16199,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
16565,89,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
16564,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
16563,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
895,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_uni
894,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_uni
893,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
4848,89,IAM2706,1,,,,2026-01-26 08:17:48.119523,mid_uni
8116,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
8117,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
8118,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
11825,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
4850,89,FP0876BK,2,,,,2026-01-26 08:17:48.119523,mid_uni
9330,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
9331,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
9332,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
9389,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
9390,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
12574,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
12575,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
9391,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
892,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_uni
4851,89,REP15,2,,,,2026-01-26 08:17:48.119523,mid_uni
6414,89,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
6415,89,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_peak
6416,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
6417,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
6716,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
6715,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
6714,89,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_peak
6713,89,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
11112,89,CUH20W-1,50,,,,2026-01-26 08:17:48.119523,large_uni
7586,89,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
14212,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
14213,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
7587,89,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_peak
7588,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
11111,89,CUH20B-1,50,,,,2026-01-26 08:17:48.119523,large_uni
11110,89,IAMS3701,1,,,,2026-01-26 08:17:48.119523,large_uni
7589,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
14214,89,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
1713,89,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_peak
1714,89,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_peak
1715,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
1716,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_peak
5519,89,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
5520,89,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_peak
5521,89,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
5522,89,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
15716,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
15715,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
3438,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
10695,9,MPP2345B,20,,,,2026-01-26 08:17:48.119523,large_uni
10696,9,WD117,2,,,,2026-01-26 08:17:48.119523,large_uni
3437,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_uni
15589,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
885,9,IAM2706,2,,,,2026-01-26 08:17:48.119523,small_uni
15588,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
32,9,TC14,1,,,,2026-01-26 08:17:48.119523,small_uni
10270,9,MPP2345B,20,,,,2026-01-26 08:17:48.119523,large_uni
11150,9,WD117,2,,,,2026-01-26 08:17:48.119523,large_uni
10271,9,WD117,2,,,,2026-01-26 08:17:48.119523,large_uni
3440,9,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
3439,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
15617,9,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
11149,9,MPP2345B,20,,,,2026-01-26 08:17:48.119523,large_uni
15616,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15615,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
15614,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
2919,9,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
2918,9,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
2917,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
2916,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
2634,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
16079,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
2915,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_uni
15913,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
16080,9,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
15914,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
5180,9,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,mid_peak
5179,9,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_peak
2635,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
15915,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
2636,9,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
2637,9,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
2633,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_uni
884,9,KY2022,1,,,,2026-01-26 08:17:48.119523,small_uni
16077,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
883,9,TC14,1,,,,2026-01-26 08:17:48.119523,small_uni
15916,9,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
10296,9,MPP2345B,20,,,,2026-01-26 08:17:48.119523,large_uni
14502,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
14503,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
17828,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_peak
17829,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
7760,9,MPP2345B,20,,,,2026-01-26 08:17:48.119523,large_uni
7761,9,WD117,2,,,,2026-01-26 08:17:48.119523,large_uni
4564,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_uni
4565,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
17830,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
6479,9,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_peak
14504,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
14505,9,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
16078,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
4566,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
4567,9,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
4568,9,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
10297,9,WD117,2,,,,2026-01-26 08:17:48.119523,large_uni
11306,9,WD117,2,,,,2026-01-26 08:17:48.119523,large_uni
11305,9,MPP2345B,20,,,,2026-01-26 08:17:48.119523,large_uni
1769,9,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_peak
1768,9,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
1767,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_peak
11588,9,WD117,2,,,,2026-01-26 08:17:48.119523,large_uni
1378,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_peak
1379,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_peak
1380,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_peak
1381,9,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
1382,9,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_peak
1408,9,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_peak
1409,9,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_peak
1410,9,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_peak
1411,9,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
1412,9,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_peak
